"","name"
"4912","CannellaSchoolofHairDesign-BlueIsland"
"4913","DeltaCollegeInc"
"4914","ColoradoTechnicalUniversity-SiouxFalls"
"4915","SouthwestUniversityofVisualArts-Albuquerque"
"4916","Tri-StateCosmetologyInstitute"
"4917","WidenerUniversity-CommonwealthLawSchool"
"4918","VolunteerBeautyAcademy-Nashville"
"4919","FrontierCommunityCollege"
"4920","LincolnTrailCollege"
"4921","WabashValleyCollege"
"4922","AmericanInstituteofInteriorDesign"
"4923","BrooklineCollege-Tempe"
"4924","BakerCollegeofAuburnHills"
"4925","BakerCollegeofClintonTownship"
"4926","InterAmericanUniversityofPuertoRico-SchoolofOptometry"
"4927","SchillerInternationalUniversity"
"4928","VatterottCollege-Springfield"
"4929","VatterottCollege-Joplin"
"4930","VatterottCollege-KansasCity"
"4931","CoconinoCommunityCollege"
"4932","Sanford-BrownCollege-Houston"
"4933","Sanford-BrownInstitute-Jacksonville"
"4934","Sanford-BrownCollege-Dallas"
"4935","BakerCollegeofCadillac"
"4936","Emma'sBeautyAcademy-JuanaDiaz"
"4937","FranklinAcademy"
"4938","ColumbiaCentralUniversity-Yauco"
"4939","PimaMedicalInstitute-Denver"
"4940","FortisCollege(Miami)"
"4941","ASACollege"
"4942","OhioStateSchoolofCosmetology-Westerville"
"4943","NationwideBeautyAcademy"
"4944","YeshivasNovominsk"
"4945","SouthernCareersInstitute-CorpusChristi"
"4946","KiamichiTechnologyCenter-Stigler"
"4947","RabbinicalCollegeofOhrShimonYisroel"
"4948","CarrollCommunityCollege"
"4949","UniversityofPhoenix-SouthernArizonaCampus"
"4950","UniversityofPhoenix-ColoradoCampus"
"4951","UniversityofPhoenix-NewMexico"
"4952","UniversityofPhoenix-BayAreaCampus"
"4953","UniversityofPhoenix-SouthernCaliforniaCampus"
"4954","GalenCollegeofNursing-TampaBay"
"4955","GalenCollegeofNursing-SanAntonio"
"4956","SoutheasternBeautySchool-ColumbusNorthLumpkin"
"4957","SoutheasternBeautySchool-ColumbusMidtown"
"4958","SarasotaSchoolofMassageTherapy"
"4959","WestwoodCollege-Dupage"
"4960","WrightCareerCollege"
"4961","DaymarCollege-Louisville"
"4962","Sanford-BrownCollege-Hazelwood"
"4963","SchuylerSteubenChemungTiogaAlleganyBOCES"
"4964","DelawareChenangoMadisonOtsegoBOCES-PracticalNursingProgram"
"4965","DCICareerInstitute"
"4966","CentralSusquehannaIntermediateUnitLPNCareer"
"4967","MyotherapyCollegeofUtah"
"4968","GrahamWebbInternationalAcademyofHair"
"4969","CityCollege-Gainesville"
"4970","ConnecticutCenterforMassageTherapy-Westport"
"4971","ITTTechnicalInstitute-Jacksonville"
"4972","GSkin&BeautyInstitute"
"4973","CosmetologyTrainingCenter"
"4974","StageOne-TheHairSchool"
"4975","EmpireBeautySchool-Malden"
"4976","MinnesotaSchoolofBusiness-BrooklynCenter"
"4977","ITTTechnicalInstitute-Omaha"
"4978","OmahaSchoolofMassageandHealthcareofHerzingUniversity"
"4979","XenonInternationalAcademy-Omaha"
"4980","CapriInstituteofHairDesign-Brick"
"4981","CapriInstituteofHairDesign-Kenilworth"
"4982","CapriInstituteofHairDesign-Paramus"
"4983","OrloSchoolofHairDesignandCosmetology"
"4984","DelawareAreaCareerCenter"
"4985","Eastland-FairfieldCareerandTechnicalSchools"
"4986","EmpireBeautySchool-Cincinnati"
"4987","MahoningCountyCareerandTechnicalCenter"
"4988","OhioHiPointJointVocationalSchoolDistrict"
"4989","PickawayRossJointVocationalSchoolDistrict"
"4990","PioneerCareerandTechnologyCenter"
"4991","Raphael'sSchoolofBeautyCultureInc-Boardman"
"4992","SciotoCountyCareerTechnicalCenter"
"4993","TrumbullCareer&TechnicalCenter"
"4994","NorthwestTechnologyCenter-Fairview"
"4995","LakeErieCollegeofOsteopathicMedicine"
"4996","UniversityofCosmetologyArts&Sciences-Harlingen"
"4997","GeneJuarezAcademyofBeauty-FederalWay"
"4998","EmpireBeautySchool-Appleton"
"4999","EmpireBeautySchool-GreenBay"
"5000","WarrenCountyCareerCenter"
"5001","BrownMackieCollege-FortWayne"
"5002","PaulMitchelltheSchool-Wichita"
"5003","PinnacleInstituteofCosmetology"
"5004","CareerTrainingAcademy-Monroeville"
"5005","SouthernCareersInstitute-Pharr"
"5006","TexasStateTechnicalCollege-Marshall"
"5007","FloridaNationalUniversity-MainCampus"
"5008","GeorgiaInstituteofCosmetology"
"5009","NouvelleInstitute"
"5010","ITTTechnicalInstitute-FortLauderdale"
"5011","FranklinTechnology-MSSU"
"5012","CarsonCityBeautyAcademy"
"5013","ProfessionalTechnicalInstitutionInc"
"5014","EriksonInstitute"
"5015","SouthTexasCollege"
"5016","PikeCountyJointVocationalSchoolDistrict"
"5017","LorainCountyJointVocationalSchoolDistrict"
"5018","RogerWilliamsUniversitySchoolofLaw"
"5019","EverestInstitute-Kendall"
"5020","CaliforniaStateUniversity-MontereyBay"
"5021","Sanford-BrownCollege-StPeters"
"5022","ColoradoTechnicalUniversity-KansasCity"
"5023","HealdCollege-Salinas"
"5024","HeritageCollege-OklahomaCity"
"5025","AnnArborInstituteofMassageTherapy"
"5026","BrownMackieCollege-Atlanta"
"5027","Bryant&StrattonCollege-Henrietta"
"5028","ArgosyUniversity-TheArtInstituteofCalifornia-Hollywood"
"5029","SageCollege"
"5030","AnthemCollege-Denver"
"5031","LincolnTechnicalInstitute-Hartford"
"5032","OhioCenterforBroadcasting-ValleyView"
"5033","EINEInc"
"5034","LaurusTechnicalInstitute"
"5035","IllinoisSchoolofHealthCareers-ChicagoCampus"
"5036","MarianHealthCareersCenter-LosAngelesCampus"
"5037","ClevelandClinicHealthSystem-SchoolofDiagnosticImaging"
"5038","NationalInstituteofMassotherapy"
"5039","AcademyforNursingandHealthOccupations"
"5040","ShawsheenValleyRegionalVocationalTechnicalSchool"
"5041","ShearEgoInternationalSchoolofHairDesign"
"5042","RemingtonCollege-MemphisCampus"
"5043","FayetteInstituteofTechnology"
"5044","ProfessionalBeautySchool"
"5045","CapellaUniversity"
"5046","CollegeofMenomineeNation"
"5047","LeechLakeTribalCollege"
"5048","AnthemCollege-Sacramento"
"5049","SouthwestAcupunctureCollege-Albuquerque"
"5050","SpartanCollegeofAeronautics&Technology"
"5051","StoneAcademy-Waterbury"
"5052","EastSanGabrielValleyRegionalOccupationalProgram"
"5053","YukonBeautyCollegeInc"
"5054","ITTTechnicalInstitute-LittleRock"
"5055","ITTTechnicalInstitute-Oxnard"
"5056","ITTTechnicalInstitute-Louisville"
"5057","ITTTechnicalInstitute-Greenville"
"5058","ITTTechnicalInstitute-Cordova"
"5059","CairnUniversity-WisconsinWilderness"
"5060","Toni&GuyHairdressingAcademy-Atlanta"
"5061","Mitchell'sHairStylingAcademy-Raleigh"
"5062","SalonAcademy"
"5063","ArtisticAcademyofHairDesign"
"5064","MotoringTechnicalTrainingInstitute"
"5065","BakerCollegeofJackson"
"5066","PhagansNewportAcademyofCosmetologyCareers"
"5067","Mech-TechCollege"
"5068","BaldwinBeautySchool-NorthAustin"
"5069","ITTTechnicalInstitute-Everett"
"5070","JeanMadelineAvedaInstitute"
"5071","StillwaterBeautyAcademy"
"5072","ITTTechnicalInstitute-Bessemer"
"5073","ITTTechnicalInstitute-OrlandPark"
"5074","PacificCollegeofOrientalMedicine-NewYork"
"5075","BakerCollegeCenterforGraduateStudies"
"5076","Johnson&WalesUniversity-NorthMiami"
"5077","ITTTechnicalInstitute-Pittsburgh"
"5078","TricociUniversityofBeautyCulture-Indianapolis"
"5079","TrineUniversity-Regional/Non-TraditionalCampuses"
"5080","PennsylvaniaHighlandsCommunityCollege"
"5081","NevadaCareerInstitute"
"5082","PhillipsTheologicalSeminary"
"5083","EmpireBeautySchool-Hanover"
"5084","IndustrialManagementTrainingInstitute"
"5085","FarisTechnicalInstituteInc"
"5086","AllenSchool-Jamaica"
"5087","PremiereCareerCollege"
"5088","TennesseeAcademyofCosmetology-StageRoad"
"5089","TheUniversityofTexasMDAndersonCancerCenter"
"5090","UniversityofPhoenix-LasVegasCampus"
"5091","CarouselBeautyCollege-Springfield"
"5092","CarouselBeautyCollege-Kettering"
"5093","PaulMitchelltheSchool-Huntsville"
"5094","EstesInstituteofCosmetologyArtsandScience"
"5095","BaldwinParkAdult&CommunityEducation"
"5096","VenturaAdultandContinuingEducation"
"5097","MarinelloSchoolsofBeauty-Sacramento"
"5098","AlbertIPrinceTechnicalHighSchool"
"5099","Bullard-HavensTechnicalHighSchool"
"5100","HowellCheneyTHS/CTAeroTechSchool"
"5101","WFKaynorTechnicalHighSchool"
"5102","PlattTechnicalHighSchool"
"5103","CollegeofBusinessandTechnology-Kendall"
"5104","CityCollege-AltamonteSprings"
"5105","AugustaAreaDieteticInternship-UniversityHospital"
"5106","EmpireBeautySchool-Dunwoody"
"5107","Michael'sSchoolofBeauty"
"5108","CobbBeautyCollegeInc"
"5109","CareerCenterofSouthernIllinois"
"5110","CraveBeautyAcademy"
"5111","CamelotCollege"
"5112","GretnaCollegeSchoolofAlliedHealth"
"5113","MrBernardsSchoolofHairFashionInc"
"5114","HastingsBeautySchool"
"5115","KirksvilleAreaTechnicalCenter"
"5116","SouthCentralCareerCenter"
"5117","SalineCountyCareerCenter"
"5118","WarrensburgAreaCareerCenter"
"5119","NevadaRegionalTechnicalCenter"
"5120","CassCareerCenter"
"5121","AppliedTechnologyServices"
"5122","CentralCollegeofCosmetology"
"5123","SoutheastMissouriHospitalCollegeofNursingandHealthSciences"
"5124","DallasCountyTechnicalCenter"
"5125","MessengerCollege"
"5126","TennesseeAcademyofCosmetology-ShelbyDrive"
"5127","CheveuxSchoolofHairDesign"
"5128","DurhamBeautyAcademy"
"5129","UnionCountyVocationalTechnicalSchool"
"5130","PrismCareerInstitute-Philadelphia"
"5131","ClintonEssexWarrenWashingtonBOCES"
"5132","JeffersonLewisBOCES-PracticalNursingProgram"
"5133","RochesterGeneralHospitalSchoolofMedicalTechnology"
"5134","VeebNassauCountySchoolofPracticalNursing"
"5135","SyracuseCitySchoolsPracticalNursingProgram"
"5136","CattaraugusAlleganyBOCES-PracticalNursingProgram"
"5137","OrangeUlsterBOCES-PracticalNursingProgram"
"5138","WayneFingerLakesBOCES-PracticalNursingProgram"
"5139","BroomeDelawareTiogaBOCES-PracticalNursingProgram"
"5140","WashingtonSaratogaWarrenHamiltonEssexBOCES-PracticalNursingProgram"
"5141","AlbanyBOCES-AdultPracticalNursingProgram"
"5142","UlsterBOCESSchoolofPracticalNursing"
"5143","EasternSuffolkBOCES"
"5144","RocklandCountyBOCES-PracticalNursingProgram"
"5145","NewYorkCollegeofHealthProfessions"
"5146","CareerInstituteofHealth&Technology"
"5147","CharlesStuartSchoolofDiamondSetting"
"5148","PentaCountyJointVocationalSchool"
"5149","CareerandTechnologyEducationCentersofLickingCounty"
"5150","Willoughby-EastlakeSchoolofPracticalNursing"
"5151","WashingtonCountyCareerCenter-AdultTechnicalTraining"
"5152","OhioMediaSchool-Cincinnati"
"5153","VantageCareerCenter"
"5154","TriCountyTechnologyCenter"
"5155","IndianCapitalTechnologyCenter-Muskogee"
"5156","WesternTechnologyCenter"
"5157","Mid-AmericaTechnologyCenter"
"5158","NortheastTechnologyCenter-Pryor"
"5159","EasternOklahomaCountyTechnologyCenter"
"5160","WesWatkinsTechnologyCenter"
"5161","TechnicalInstituteofCosmetologyArtsandSciences"
"5162","YorkCountySchoolofTechnology-Adult&ContinuingEducation"
"5163","ChesterCountyIntermediateUnit"
"5164","JeffersonCountyDuboisAreaVocationalTechnicalPracticalNursingProgram"
"5165","GreaterJohnstownCareerandTechnologyCenter"
"5166","MifflinCountyAcademyofScienceandTechnology"
"5167","HanoverPublicSchoolDistrictPracticalNursingProgram"
"5168","LenapeTechnicalSchoolPracticalNursingProgram"
"5169","VenangoCountyAreaVocationalTechnicalSchool"
"5170","LancasterCountyCareerandTechnologyCenter"
"5171","LebanonCountyAreaVocationalTechnicalSchool"
"5172","IndianaCountyTechnologyCenter"
"5173","NorthernTierCareerCenter"
"5174","ClarionCountyCareerCenterPracticalNursingProgram"
"5175","HazletonAreaCareerCenter"
"5176","All-StateCareerSchool-Pittsburgh"
"5177","CarlosFDanielsAreaVocationalSchool"
"5178","SerbiasTechnicalCollege"
"5179","ColegioTecnologicoyComercialdePuertoRico"
"5180","QualityTechnicalandBeautyCollege"
"5181","D'MartInstitute"
"5182","AutomecaTechnicalCollege-Aguadilla"
"5183","FortisInstitute-Cookeville"
"5184","NorthCentralInstitute"
"5185","PipoAcademyofHairDesign"
"5186","TintSchoolofMakeupandCosmetology-Dallas"
"5187","UnitedTechnicalCenter"
"5188","CharlesHMcCannTechnicalSchool"
"5189","AilanoSchoolofCosmetology"
"5190","CarstenInstituteofCosmetology"
"5191","CentralCaliforniaSchoolofContinuingEducation"
"5192","MercyHospitalSchoolofPracticalNursing-PlantationGeneralHospital"
"5193","MarionCountyCommunityTechnicalandAdultEducationCenter"
"5194","RivertownSchoolofBeautyBarberSkinCareandNails"
"5195","AtlantaInstituteofMusicandMedia"
"5196","IllinoisMediaSchool"
"5197","MarionCommunitySchoolsTuckerCareer&TechnologyCenter"
"5198","StLouisHairAcademy"
"5199","NewDimensionsSchoolofHairDesign"
"5200","AdirondackBeautySchool"
"5201","ForbesRoadCareerandTechnologyCenter"
"5202","JnaInstituteofCulinaryArts"
"5203","CortivaInstitute-Seattle"
"5204","PutnamCareerandTechnicalCenter"
"5205","ArgosyUniversity-WashingtonDC"
"5206","CrawfordCountyCareerandTechnicalCenterPracticalNursingProgram"
"5207","UniversityofPhoenix-SacramentoValleyCampus"
"5208","DeVryUniversity'sKellerGraduateSchoolofManagement-Georgia"
"5209","TexasCollegeofCosmetology-SanAngelo"
"5210","BeautySchoolsofAmerica-Hialeah"
"5211","AutomecaTechnicalCollege-Bayamon"
"5212","AutomecaTechnicalCollege-Caguas"
"5213","AutomecaTechnicalCollege-Ponce"
"5214","EverestUniversity-Melbourne"
"5215","CenturaCollege-Chesapeake"
"5216","UniversityofPhoenix-Hawaii"
"5217","FloridaCollegeofNaturalHealth-Miami"
"5218","PrismCareerInstitute-CherryHill"
"5219","AmericanNationalCollege"
"5220","FrancoisDCollegeofHairSkinandNails"
"5221","SouthwestCollegeofNaturopathicMedicine&HealthSciences"
"5222","EscueladePeritosElectricistasdeIsabelaInc"
"5223","VirginiaCollege-Birmingham"
"5224","VirginiaCollege-Huntsville"
"5225","YeshivaD'monseyRabbinicalCollege"
"5226","LincolnTechnicalInstitute-Mahwah"
"5227","CareerTechnicalInstitute"
"5228","NorthwestVistaCollege"
"5229","ITTTechnicalInstitute-Getzville"
"5230","OconeeFallLineTechnicalCollege"
"5231","YorkCountyCommunityCollege"
"5232","NortheastTechnologyCenter-Afton"
"5233","WesternSuffolkBOCES"
"5234","Sanford-BrownCollege-Atlanta"
"5235","Sanford-BrownCollege-MiddleburgHeights"
"5236","ArkansasStateUniversity-MountainHome"
"5237","ColumbiaGorgeCommunityCollege"
"5238","ColleenO'HarasBeautyAcademy"
"5239","BakkeGraduateUniversity"
"5240","TillamookBayCommunityCollege"
"5241","ArgosyUniversity-Schaumburg"
"5242","DeVryUniversity'sKellerGraduateSchoolofManagement-California"
"5243","ManhattanSchoolofComputerTechnology"
"5244","UniversityofPhoenix-LouisianaCampus"
"5245","UniversityofPhoenix-MetroDetroitCampus"
"5246","BrownMackieCollege-Hopkinsville"
"5247","IndianCapitalTechnologyCenter-Sallisaw"
"5248","IndianCapitalTechnologyCenter-Stilwell"
"5249","GlobelleTechnicalInstitute"
"5250","HairitageHairAcademy"
"5251","HoughtonLakeInstituteofCosmetology"
"5252","ArizonaCollege-Glendale"
"5253","Vanguard-SentinelAdultCareerandTechnologyCenter"
"5254","HouseofHeavilinBeautyCollege-Raymore"
"5255","LivingArtsCollege"
"5256","NewYorkConservatoryforDramaticArts"
"5257","EasternInternationalCollege-JerseyCity"
"5258","AcademiaSerrantInc"
"5259","SanJoaquinValleyCollege-FresnoAviation"
"5260","ChampionInstituteofCosmetology"
"5261","PacificCollege"
"5262","AmericanCollegeofHealthcare"
"5263","Compu-MedVocationalCareersCorp"
"5264","ProfessionalElectricalSchoolInc"
"5265","AmericanCommercialCollege-WichitaFalls"
"5266","MidwesternUniversity-Glendale"
"5267","OregonCoastCommunityCollege"
"5268","LeCordonBleuCollegeofCulinaryArts-Pasadena"
"5269","GwinnettCollege-SandySprings"
"5270","CentralMassSchoolofMassage&TherapyInc."
"5271","LincolnTechnicalInstitute-Brockton"
"5272","MildredElley-PittsfieldCampus"
"5273","Embry-RiddleAeronauticalUniversity-Worldwide"
"5274","ComputerSystemsInstitute"
"5275","MerkazBnos-BusinessSchool"
"5276","LiaSchorrInstituteofCosmeticSkinCareTraining"
"5277","ITTTechnicalInstitute-Webster"
"5278","CET-Alexandria"
"5279","CET-Durham"
"5280","AviationInstituteofMaintenance-Chesapeake"
"5281","CenturaCollege-RichmondMain"
"5282","TechnicalEducationCenter-Osceola"
"5283","MiamiAdSchool-Wynwood"
"5284","GreenCountryTechnologyCenter"
"5285","NovaCollegedePuertoRico"
"5286","StylesandProfilesBeautyCollege"
"5287","JohnWesleyInternationalBarberandBeautyCollege"
"5288","PlattCollege-Lawton"
"5289","SoutheasternCollege-WestPalmBeach"
"5290","OttawaUniversity-Milwaukee"
"5291","ArgosyUniversity-Tampa"
"5292","TheIllinoisInstituteofArt-Schaumburg"
"5293","Cambria-RoweBusinessCollege-Indiana"
"5294","KlamathCommunityCollege"
"5295","TheArtInstituteofPhoenix"
"5296","AerosimFlightAcademy"
"5297","AmericanCollegeofAcupunctureandOrientalMed"
"5298","AOMAGraduateSchoolofIntegrativeMedicine"
"5299","ArlingtonMedicalInstitute"
"5300","UrbanCollegeofBoston"
"5301","ITTTechnicalInstitute-Henderson"
"5302","AnthemCollege-Minnesota"
"5303","ColoradoTechnicalUniversity-GreenwoodVillage"
"5304","BranfordHallCareerInstitute-WindsorCampus"
"5305","HealdCollege-Portland"
"5306","GolfAcademyofAmerica-AltamonteSprings"
"5307","GolfAcademyofAmerica-Phoenix"
"5308","EverestCollege-Merrillville"
"5309","StrayerUniversity-Maryland"
"5310","EmpireBeautySchool-Bordentown"
"5311","EmpireBeautySchool-Monroeville"
"5312","SouthernCareersInstitute-SanAntonio"
"5313","VirginiaSchoolofMassage"
"5314","ITTTechnicalInstitute-Hialeah"
"5315","Cayce/ReillySchoolofMassage"
"5316","CET-Sacramento"
"5317","ITTTechnicalInstitute-Harrisburg"
"5318","ITTTechnicalInstitute-Tarentum"
"5319","ITTTechnicalInstitute-Norwood"
"5320","ITTTechnicalInstitute-Strongsville"
"5321","PrismCareerInstitute-WestAtlanticCity"
"5322","EverestInstitute-Marietta"
"5323","TheCreativeCenter"
"5324","StudioJewelers"
"5325","PraxisInstitute"
"5326","AmericanCollegeofTraditionalChineseMedicine"
"5327","HerndonCareerCenter"
"5328","SanJuanBautistaSchoolofMedicine"
"5329","TexasHealthandScienceUniversity"
"5330","CarverCareerCenter"
"5331","NewHampshireInstituteofArt"
"5332","StenoTechCareerInstitute-Fairfield"
"5333","CayugaOnondagaBOCES-PracticalNursingProgram"
"5334","ClearfieldCountyCareerandTechnologyCenter"
"5335","ColegiodeCinematografíaArtesyTelevision"
"5336","DelawareCountyTechnicalSchool-PracticalNursingProgram"
"5337","EverestCollege-Torrance"
"5338","TheInstituteforHealthEducation"
"5339","Mid-DelTechnologyCenter"
"5340","BIRTrainingCenter"
"5341","NewYorkInstituteofMassageInc"
"5342","JolieHairandBeautyAcademy-Ludlow"
"5343","DutchessBOCES-PracticalNursingProgram"
"5344","EscuelaTecnicadeElectricidad"
"5345","InstituteofTechnologyInc"
"5346","GarnetCareerCenter"
"5347","BristolTechnicalEducationCenter"
"5348","GeneseeValleyBOCES-PracticalNursingProgram"
"5349","HamiltonFultonMontgomeryBOCES-PracticalNursingProgram"
"5350","HenricoCounty-SaintMarysHospitalSchoolofPracticalNursing"
"5351","HerkimerCountyBOCES-PracticalNursingProgram"
"5352","InternationalBeautyCollege"
"5353","DeweyUniversity-HatoRey"
"5354","CapeCoralTechnicalCollege"
"5355","MassachusettsGeneralHospitalDieteticInternship"
"5356","MercyHospitalSchoolofNursing"
"5357","AmericanBeautyAcademy"
"5358","NorthlandCareerCenter"
"5359","NorwichTechnicalHighSchool/AdultLicensedPracticalNurseProgram"
"5360","OceanCountyVocational-TechnicalSchool"
"5361","PutnamWestchesterBOCES-PracticalNursingProgram"
"5362","SullivanCountyBOCES-PracticalNursingProgram"
"5363","BrightwoodCollege-SanAntonio-Ingram"
"5364","TrinityCollegeofPuertoRico"
"5365","VirginiaSewingMachinesandSchoolCenter"
"5366","VogueBeautyandBarberSchool"
"5367","YeshivaoftheTelsheAlumni"
"5368","NortheastTechnologyCenter-Kansas"
"5369","KennethShulerSchoolofCosmetology-RockHill"
"5370","DeVryCollegeofNewYork"
"5371","DeVryUniversity-Indiana"
"5372","UniversityofPhoenix-Washington"
"5373","UniversityofPhoenix-CentralFloridaCampus"
"5374","UniversityofPhoenix-Oregon"
"5375","CET-ElPaso"
"5376","BrightwoodCollege-Riverside"
"5377","AppalachianSchoolofLaw"
"5378","LIUHudsonatWestchester"
"5379","PlattCollege-Ontario"
"5380","DelawareCollegeofArtandDesign"
"5381","ArgosyUniversity-TheArtInstituteofCalifornia-LosAngeles"
"5382","AmericanUniversityofHealthSciences"
"5383","CareerNetworksInstitute"
"5384","MontyTech"
"5385","CHOICEHighSchoolandTechnicalCenter"
"5386","LincolnTechnicalInstitute-Lincoln"
"5387","WayneCountySchoolsCareerCenter"
"5388","BlessingHospitalSchoolofMedicalLaboratoryTechnology"
